3185	Jive Bunny & The Mastermixers	That's What I Like	1989
3186	Rod Stewart	Tonight I'm Yours (Don't Hurt Me)	1981
3187	Hanson	Where's the Love	1997
3188	The Tymes	So Much in Love	1963
3189	Fergie	Clumsy	2008
3190	TLC	Baby, Baby, Baby	1992
3191	Savage Garden	The Animal Song	1999
3192	The Ink Spots	I Don't Want to Set the World On Fire	1941
3193	The Beatles	I Should Have Known Better	1964
3194	Pat Boone	Don't Forbid Me	1957
3195	Association	Never My Love	1967
3196	Dave Clark Five	Over & Over	1965
3197	Offspring	Original Prankster	2000
3198	Association	Cherish	1966
3199	Joan Weber	Let Me Go Lover	1955
3200	Chicago	You're the Inspiration	1985
3201	The Fugees	Fu-Gee-La	1996
3202	D:Ream	He Loves U Not	2001
3203	Bachman-Turner Overdrive	Hey You	1975
3204	Dobie Gray	Drift Away	1973
3205	The Angels	My Boyfriend's Back	1963
3206	The Carter Family	Wildwood Flower	1928
3207	Ike & Tina Turner	Proud Mary	1971
3208	Wings	Let 'Em In	1976
3209	The Turtles	Elenore	1968
3210	Zhane	Hey Mr DJ	1993
3211	Hurricane Smith	Oh Babe What Would You Say?	1973
3212	Double	The Captain of Her Heart	1986
3213	Blondie	Atomic	1980
3214	Andy Williams	Butterfly	1957
3215	Tom Petty & The Heartbreakers	Refugee	1980
3216	David Bowie	Cat People (Putting Out Fire)	1982
3217	NAS	If I Ruled the World	1996
3218	The Beastie Boys	(You Gotta) Fight For Your Right (To Party!)	1987
3219	Tight Fit	The Lion Sleeps Tonight	1982
3220	Shakira	Don't Bother	2005
3221	The Beach Boys	God Only Knows	1966
3222	Jewel Akens	The Birds & the Bees	1965
3223	Cliff Richard	The Next Time	1963
3224	Janet Jackson	Come Back to Me	1990
3225	Renee & Renato	Save Your Love	1983
3226	DJ Jurgen & Alice DeeJay	Better Off Alone	1999
3227	Lynyrd Skynyrd	Freebird	1974
3228	Manfred Mann	Ha Ha Said the Clown	1967
3229	Shirley Temple	On The Good Ship Lollipop	1935
3230	The Doobie Brothers	Listen to the Music	1972
3231	Michael Buble	Everything	2007
3232	The Miracles	Love Machine	1976
3233	Slim Whitman	Rose Marie	1955
3234	Joe South	Games People Play	1969
3235	Enrique Iglesias	Rhythm Divine	1999
3236	Sade	The Sweetest Taboo	1985
3237	Mitch Miller	March From The River Kwai	1958
3238	Bee Gees	World	1968
3239	Aerosmith	Love in an Elevator	1989
3240	The Chemical Brothers	Hey Boy Hey Girl	1999
3241	Frank Ifield	I Remember You	1962
3242	Hot Chocolate	Every 1's a Winner	1978
3243	Aretha Franklin	I Say a Little Prayer	1968
3244	2Pac	Dear Mama	1995
3245	Passenger	Let Her Go	2013
3246	Dido	Here With Me	2001
3247	Louis Jordan	GI Jive	1944
3248	The Mills Brothers	Daddy's Little Girl	1950
3249	Phil Collins	Do You Remember?	1990
3250	Offspring	Why Don't You Get a Job?	1999
3251	fun.	Some Nights	2012
3252	The Tremeloes	My Little Lady	1968
3253	The Jackson 5	Never Can Say Goodbye	1971
3254	Jessica Simpson	I Wanna Love You Forever	2000
3255	James Brown	It's a Man's Man's Man's World	1966
3256	OneRepublic	Stop & Stare	2008
3257	La Belle Epoque	Black is Black	1977
3258	Bob Dylan	Knockin' On Heaven's Door	1973
3259	Dee Clark	Raindrops	1961
3260	Rod Stewart	The Motown Song	1991
3261	Dionne Warwick & The Detroit Spinners	Then Came You	1974
3262	The Who	I Can See For Miles	1967
3263	Soundgarden	Black Hole Sun	1994
3264	Ray Parker Jr & Raydio	A Woman Needs Love (Just Like You Do)	1981
3265	Toni Braxton	Another Sad Love Song	1993
3266	Shannon	Let the Music Play	1984
3267	Seether & Amy Lee	Broken	2004
3268	Ferrante & Teicher	Theme From 'Exodus'	1961
3269	Herman's Hermits	There's a Kind of Hush	1967
3270	Elvis Presley	Ain't That Lovin' You Baby	1964
3271	Ottawan	Hands Up (Give Me Your Heart)	1981
3272	Glenn Miller	Don't Sit Under the Apple Tree (With Anyone Else But Me)	1942
3273	Belinda Carlisle	I Get Weak	1988
3274	Pat Boone	I'll Be Home	1956
3275	Soul II Soul	Get a Life	1990
3276	Jesus Jones	Right Here, Right Now	1991
3277	Badfinger	Come & Get It	1970
3278	Steve Winwood	While You See a Chance	1981
3279	Sam Brown	Stop	1988
3280	Dru Hill	How Deep is Your Love?	1998
3281	Elton John	Someone Saved My Life Tonight	1975
3282	Gloria Estefan & Miami Sound Machine	Anything For You	1988
3283	City High	What Would You Do?	2001
3284	Chuck Berry	Roll Over Beethoven	1956
3285	Bruce Springsteen	Glory Days	1985
3286	Roy Orbison	Dream Baby (How Long Must I Dream)	1962
3287	Elvis Presley	Rubberneckin'	2003
3288	Julian Lennon	Too Late For Goodbyes	1985
3289	Air Supply	Making Love (Out of Nothing At All)	1983
3290	Madonna	Angel	1985
3291	Ricky Nelson	Garden Party	1972
3292	The Buckinghams	Kind of a Drag	1967
3293	Youngbloods	Get Together	1969
3294	Madonna	Give It 2 Me	2008
3295	Prince	Get Off	1991
3296	Jim Reeves	I Won't Forget You	1964
3297	Ne-Yo	Miss Independent	2008
3298	Mocedades	Eres Tu (Touch The Wind)	1974
3299	Brook Benton	Rainy Night in Georgia	1970
3300	Grand Funk Railroad	We're an American Band	1973
3301	Kenny Rogers & Sheena Easton	We've Got Tonight	1983
3302	Belinda Carlisle	Leave a Light On	1989
3303	Metallica & Marianne Faithfull	The Memory Remains	1997
3304	Dreamweavers	It's Almost Tomorrow	1956
3305	Pink	There U Go	2000
3306	Glenn Miller	Blueberry Hill	1940
3307	2 Unlimited	The Real Thing	1994
3308	Tony Bennett	(I Left My Heart in) San Francisco	1962
3309	Vicky Leandros	Apres Toi	1972
3310	Donny Osmond	The Twelfth of Never	1973
3311	The Jackson 5	Shake Your Body (Down to the Ground)	1979
3312	Stan Kenton	Artistry in Rhythm	1944
3313	Bing Crosby	Please	1932
3314	Bryan Adams	Let's Make a Night to Remember	1996
3315	Linkin Park	New Divide	2009
3316	Aphrodite's Child	Rain & Tears	1968
3317	Frank Ifield	Lovesick Blues	1962
3318	Hootie & The Blowfish	Let Her Cry	1995
3319	The Small Faces	Lazy Sunday	1968
3320	Frankie Avalon	Why?	1960
3321	Offspring	Self Esteem	1995
3322	Usher	Caught Up	2005
3323	The Backstreet Boys	I'll Never Break Your Heart	1996
3324	Nik Kershaw	Wouldn't it Be Good	1984
3325	Fleetwood Mac	Tusk	1979
3326	Harold Melvin & The Bluenotes	If You Don't Know Me By Now	1972
3327	Brian Hyland	Sealed With a Kiss	1962
3328	Peter Frampton	I'm in You	1977
3329	Michael Jackson	In the Closet	1992
3330	Nickelback	Rockstar	2007
3331	Britney Spears	Til The World Ends	2011
3332	Blessid Union of Souls	I Believe	1995
3333	Lutricia McNeal	Ain't That Just The Way (That Love Goes Down)	1997
3334	Brenda Lee	All Alone am I	1962
3335	Janet Jackson	Alright	1990
3336	Association	Windy	1967
3337	David Bowie	Modern Love	1983
3338	Oliver	Jean	1969
3339	Jamiroquai	Cosmic Girl	1996
3340	Rick Astley	Whenever You Need Somebody	1987
3341	Tracey Ullman	They Don't Know	1983
3342	Aaliyah	Are You That Somebody?	1998
3343	Warren G & Adina Howard	What's Love Got to Do With It?	1996
3344	Rudy Vallee & his Connecticut Yankees	Stein Song (University of Maine)	1930
3345	Gene Pitney	Town Without Pity	1962
3346	Eminem, Dr Dre & 50 Cent	Crack A Bottle	2009
3347	Jan & Kjeld	Banjo Boy	1960
3348	Albert Hammond	Free Electric Band	1973
3349	Nelson Riddle	Lisbon Antigua (In Old Lisbon)	1956
3350	Mahalia Jackson	Move On Up a Little Higher	1948
3351	Prince	Raspberry Beret	1985
3352	Tennessee Ernie Ford	Ballad of Davy Crockett	1955
3353	Status Quo	Pictures of Matchstick Men	1968
3354	Brownstone	If You Love Me	1995
3355	The Hollies	Sorry Suzanne	1969
3356	Eddie Murphy	Party All The Time	1986
3357	Georgia Gibbs	Kiss Of Fire	1952
3358	Billy Preston & Syreeta	With You I'm Born Again	1980
3359	Howard Jones	Things Can Only Get Better	1985
3360	Freddie & The Dreamers	I'm Telling You Now	1965
3361	The Wanted	Glad You Came	2012
3362	Sean Paul	(When You Gonna) give It Up To Me	2006
3363	Dave Dee, Dozy, Beaky, Mick & Tich	Legend of Xanadu	1968
3364	T Rex	Telegram Sam	1972
3365	Cliff Richard	Dreamin'	1980
3366	Coolio	1,2,3,4 (Sumpin' New)	1996
3367	Toni Braxton	I Don't Want To	1997
3368	Alphaville	Sounds Like a Melody	1984
3369	Fats Domino	Walking to New Orleans	1960
3370	Les Baxter & his Orchestra	Poor People of Paris	1956
3371	Wilson Phillips	Impulsive	1990
3372	The Cars	You Might Think	1984
3373	Gym Class Heroes	Stereo Hearts	2011
3374	Sugar Ray & Supercat	Fly	1997
3375	Patrick Swayze	She's Like the Wind	1988
3376	Benny Goodman	Don't Be That Way	1938
3377	A Flock of Seagulls	I Ran (So Far Away)	1982
3378	Brian Hyland	Gypsy Woman	1970
3379	Kelis	Trick Me	2004
3380	Stevie Wonder & The Jackson 5	You Haven't Done Nothin'	1974
3381	20 Fingers	Short Dick Man	1995
3382	Lionel Richie	Truly	1982
3383	The Detroit Spinners	Could it Be I'm Falling in Love	1973
3384	Christina Aguilera	Car Wash	2004
3385	Spice Girls	Who Do You Think You Are?	1997
3386	Erasure	Sometimes	1987
3387	Nelson	(Can't Live Without Your) Love & Affection	1990
3388	Sean Kingston	Take You There	2008
3389	Manhattan Transfer	Chanson D'Amour	1977
3390	Bobby Brown	Every Little Step	1989
3391	Pearl Jam	Jeremy	1992
3392	New Kids On The Block	Tonight	1990
3393	Dorothy Moore	Misty Blue	1976
3394	Bread	Baby I'm a Want You	1971
3395	The Miracles	The Tracks of My Tears	1965
3396	Henry Mancini	Theme from 'Romeo & Juliet'	1969
3397	En Vogue	Free Your Mind	1992
3398	KT Tunstall	Suddenly I See	2006
3399	The Beach Boys	Surfin' USA	1963
3400	Alicia Keys	A Woman's Worth	2002
3401	Taylor Swift	Mine	2010
3402	Daughtry	It's Not Over	2007
3403	Swinging Blue Jeans	Hippy Hippy Shake	1964
3404	Billy Jones	Yes! We Have No Bananas	1923
3405	Jason Donovan	Sealed With a Kiss	1989
3406	Panjabi MC	Mundian to Bach Ke	2003
3407	Abba	Does Your Mother Know	1979
3408	Ben E King	Spanish Harlem	1961
3409	The Jackson 5	Dancing Machine	1974
3410	50 Cent	Just a Lil Bit	2005
3411	KC & The Sunshine Band	Give it Up	1983
3412	Depeche Mode	Personal Jesus	1989
3413	Jimmy Cliff	I Can See Clearly Now	1994
3414	Eagles	Lying Eyes	1975
3415	David Bowie	Heroes	1977
3416	Frankie Laine	A Woman in Love	1956
3417	Bing Crosby & The Jesters	Sioux City Sue	1946
3418	Lena Meyer-Landrut	Satellite	2010
3419	Mariah Carey	Loverboy	2001
3420	Starsound	Stars On 45 Vol 2	1981
3421	Dr Hook	Sharing The Night Together	1978
3422	Right Said Fred	Don't Talk Just Kiss	1992
3423	Paul McCartney	No More Lonely Nights	1984
3424	Al Jolson	Anniversary Song	1947
3425	Blur	Tender	1999
3426	Simon & Garfunkel	Homeward Bound	1966
3427	Boney M	Hooray Hooray It's a Holi-Holiday	1979
3428	All-4-One	So Much in Love	1994
3429	Linda Ronstadt	You're No Good	1975
3430	Lordi	Hard Rock Hallelujah	2006
3431	Sean Kingston	Fire Burning	2009
3432	Elvis Presley	Viva Las Vegas	1964
3433	Destiny's Child	No No No	1998
3434	Soulja Boy	Kiss Me Thru The Phone	2009
3435	Jessie J	Domino	2012
3436	Hollywood Argyles	Alley-oop	1960
3437	10cc	Neanderthal Man	1970
3438	Dee Dee Sharp	Mashed Potato Time	1962
3439	N Sync	I Want You Back	1997
3440	David Guetta & Sia	Titanium	2012
3441	Sheena Easton	The Lover in Me	1989
3442	Air Supply	The One that You Love	1981
3443	Real Life	Send Me an Angel	1984
3444	The Housemartins	Caravan of Love	1987
3445	The Kinks	Waterloo Sunset	1967
3446	Johnny Standley	It's in The Book	1952
3447	The Mamas & The Papas	Dedicated to the One I Love	1967
3448	Tina Turner	Private Dancer	1984
3449	Bjork	Army of Me	1995
3450	Shakin' Stevens	(You Drive Me) Crazy	1981
3451	Take That	Never Forget	1995
3452	Mantovani	The Song From Moulin Rouge (Where Is Your Heart)	1953
3453	Perry Como	Magic Moments	1958
3454	The Turtles	She'd Rather Be With Me	1967
3455	Dale & Grace	I'm Leaving it (All) Up to You	1963
3456	The Prodigy	Smack My Bitch Up	1997
3457	Barry White	I'm Gonna Love You Just A Little Bit More	1973
3458	Ricky Nelson	Poor Little Fool	1958
3459	Shawn Mullins	Lullaby	1999
3460	Todd Rundgren	Hello It's Me	1973
3461	Green Day	21 Guns	2009
3462	Blur	Beetlebum	1997
3463	Britney Spears	Born to Make You Happy	2000
3464	Ray Noble	Isle of Capri	1935
3465	Teach-In	Ding-A-Dong	1975
3466	The Notorious BIG, P Diddy, Nelly, Jagged Edge & Avery Storm	Nasty Girl	2006
3467	Jermaine Jackson & Pia Zadora	When The Rain Begins To Fall	1984
3468	Justin Bieber & Ludacris	Baby	2010
3469	Joy Division	Love Will Tear Us Apart	1980
3470	Frankie Valli	Can't Take My Eyes Off You	1967
3471	Frank Sinatra	Oh! What it Seemed to Be	1946
3472	Dana	All Kinds of Everything	1970
3473	Andy Gibb	Love Is Thicker Than Water	1978
3474	Tommy James & the Shondells	Crystal Blue Persuasion	1969
3475	Elton John	The Bitch is Back	1974
3476	The Sons of the Pioneers	Tumbling Tumbleweeds	1934
3477	Jack Smith	Me & My Shadow	1927
3478	Elegants	Little Star	1958
3479	Mya	Case Of The Ex (Whatcha Gonna Do)	2000
3480	The Specials	Ghost Town	1981
3481	Elton John	I Guess That's Why They Call it the Blues	1983
3482	Big Bopper	Chantilly Lace	1958
3483	Shocking Blue	Never Marry a Railroad Man	1970
3484	The Police	Walking On the Moon	1979
3485	Barenaked Ladies	It's All Been Done	1999
3486	Pat Boone	Moody River	1961
3487	Debelah Morgan	Dance With Me	2000
3488	Nat King Cole	A Blossom Fell	1955
3489	Eric Clapton	My Father's Eyes	1998
3490	Faithless	God is a DJ	1998
3491	Vanessa Williams	The Sweetest Days	1995
3492	First Class	Beach Baby	1974
3493	Prince	U Got the Look	1987
3494	Sutherland Brothers & Quiver	Arms of Mary	1976
3495	Pink & William Orbit	Feel Good Time	2003
3496	Red Hot Chili Peppers	Tell Me Baby	2006
3497	The Detroit Spinners	The Rubberband Man	1976
3498	Carpenters	For All We Know	1971
3499	Elton John	You Gotta Love Someone	1990
3500	Led Zeppelin	Immigrant Song	1971
3501	SWV	Right Here (Human Nature)	1993
3502	Prince	Diamonds & Pearls	1992
3503	Whitney Houston	So Emotional	1987
3504	The Sugababes	Overload	2000
3505	Robbie Williams	Radio	2004
3506	Showaddywaddy	Under the Moon of Love	1977
3507	Bobby Vinton	Mr Lonely	1964
3508	Tommy Dorsey & Frank Sinatra	In the Blues of the Evening	1943
3509	Adam & The Ants	Prince Charming	1981
3510	Three Dog Night	The Show Must Go On	1974
3511	Seal	Fly Like an Eagle	1997
3512	Mory Kante	Yeke Yeke	1988
3513	Morris Stoloff	Moonglow & Theme From Picnic	1956
3514	Amy Grant	Every Heartbeat	1991
3515	Charlie Daniels Band	The Devil Went Down to Georgia	1979
3516	Mims	This Is Why I'm Hot	2007
3517	Marion Harris	I Ain't Got Nobody	1921
3518	Demis Roussos	Forever & Ever	1973
3519	Madonna	What it Feels Like For a Girl	2001
3520	The Allisons	Are You Sure?	1961
3521	C&C Music Factory	Things That Make You Go Hmmm...	1991
3522	Ike & Tina Turner	River Deep Mountain High	1966
3523	Rihanna	Rehab	2009
3524	Ralph Tresvant	Sensitivity	1991
3525	3OH!3 & Ke$ha	Blah, Blah, Blah	2010
3526	Daniel Bedingfield	If You're Not the One	2003
3527	David Bowie & The Pat Metheny Group	This is Not America	1985
3528	Blondie	Sunday Girl	1979
3529	The Hollies	Carrie-Anne	1967
3530	Inner Circle	Bad Boys	1993
3531	Vicki Sue Robinson	Turn The Beat Around	1976
3532	Monica	Don't Take It Personal (Just One Of Dem Days)	1995
3533	Duke Ellington	Sophisticated Lady	1933
3534	Lionel Richie	Stuck On You	1984
3535	Bobby Brown	Good Enough	1992
3536	Sir Douglas Quintet	Mendocino	1969
3537	Adamski	Killer	1990
3538	Katy Perry	Thinking of You	2009
3539	Bee Gees	Nights On Broadway	1975
3540	Eumir Deodato	Also Sprach Zarathustra (2001)	1973
3541	Maroon 5	Sunday Morning	2005
3542	Modern Talking	Brother Louie	1986
3543	Neil Sedaka	Happy Birthday Sweet Sixteen	1962
3544	Boney M	El Lute	1979
3545	Strawberry Alarm Clock	Incense & Peppermints	1967
3546	Paul Anka	You Are My Destiny	1958
3547	Sam Smith	Stay With Me	2014
3548	Level 42	Something About You	1986
3549	Fred Astaire	Change Partners	1938
3550	1910 Fruitgum Co	1, 2, 3, Red Light	1968
3551	Helen Reddy	Leave Me Alone (Ruby Red Dress)	1973
3552	Bon Jovi	You Give Love a Bad Name	1986
3553	Boston	Amanda	1986
3554	Blondie	Denis	1978
3555	Michael Buble	Haven't Met You Yet	2009
3556	Roger Whittaker	The Last Farewell	1975
3557	Honey Cone	Want Ads	1971
3558	Oasis	Lyla	2005
3559	Sam Cooke	Only Sixteen	1959
3560	MC Hammer	2 Legit 2 Quit	1991
3561	Rickie Lee Jones	Chuck E's in Love	1979
3562	Gordon Lightfoot	If You Could Read My Mind	1971
3563	Hot Chocolate	Emma	1974
3564	Stevie Wonder	Boogie On Reggae Woman	1975
3565	Margaret Whiting	Far Away Places	1949
3566	Wayne Newton	Daddy Don't You Walk So Fast	1972
3567	Helen Reddy	I am Woman	1972
3568	The Beatles	Real Love	1996
3569	Cliff Richard	Bachelor Boy	1963
3570	Candi Staton	Young Hearts Run Free	1976
3571	Peter Cetera & Cher	After All	1989
3572	Right Said Fred	Deeply Dippy	1992
3573	Dan Hill	Sometimes When We Touch	1978
3574	Skid Row	18 & Life	1989
3575	Doris Day	If I Give My Heart to You	1954
3576	The Rolling Stones	Harlem Shuffle	1986
3577	Poison	Unskinny Bop	1990
3578	Peter Gabriel	Steam	1993
3579	Sam The Sham & The Pharaohs	Lil' Red Riding Hood	1966
3580	Wilson Pickett	Land of 1000 Dances	1966
3581	ZZ Top	Legs	1984
3582	Ciara & Ludacris	Oh	2005
3583	Genesis	Mama	1983
3584	Mark Dinning	Teen Angel	1960
3585	Led Zeppelin	Black Dog	1972
3586	Slade	Skweeze Me, Pleeze Me	1973
3587	Babyface	Everytime I Close My Eyes	1997
3588	Chris Rea	Fool (If You Think It's Over)	1978
3589	Marion Harris	After You've Gone	1919
3590	Usher	Nice & Slow	1998
3591	The Stylistics	Betcha By Golly Wow	1972
3592	John Miles	Music	1976
3593	The Toys	A Lover's Concerto	1965
3594	Split Enz	I Got You	1980
3595	The Chi-Lites	Have You Seen Her	1971
3596	Nora Bayes	Over There	1917
3597	Wiz Khalifa	Black & Yellow	2011
3598	Melanie C	I Turn to You	2000
3599	Red Hot Chili Peppers	Otherside	2000
3600	R Kelly	Bump N' Grind	1994
3601	Men At Work	Overkill	1983
3602	Blue & Elton John	Sorry Seems to Be the Hardest Word	2003
3603	The Pointer Sisters	He's So Shy	1980
3604	The Manic Street Preachers	If You Tolerate This Your Children Will Be Next	1998
3605	Sugarloaf	Green-eyed Lady	1970
3606	The Coasters	Searchin'	1957
3607	The Bay City Rollers	Money Honey	1976
3608	RB Greaves	Take a Letter Maria	1969
3609	Jimmy Dorsey	Blue Champagne	1941
3610	Def Leppard	Pour Some Sugar On Me	1988
3611	Ted Lewis & his Orchestra	Just a Gigolo	1931
3612	Bell Biv Devoe	Poison	1990
3613	Radiohead	There There	2003
3614	Creed	My Sacrifice	2002
3615	Gossip	Heavy Cross	2009
3616	Bing Crosby & The Andrews Sisters	Ac-cent-tchu-ate the Positive	1945
3617	Slade	Merry Xmas Everybody	1973
3618	Murray Head	Superstar	1971
3619	t.A.T.u.	Not Gonna Get Us	2003
3620	John Denver	Take Me Home, Country Roads	1971
3621	Warrant	Heaven	1989
3622	Bread	Lost Without Your Love	1977
3623	Peaches & Herb	Shake Your Groove Thing	1979
3624	Beyonce	Me, Myself & I	2004
3625	Fifth Dimension	One Less Bell To Answer	1970
3626	The Beatles	Don't Let Me Down	1969
3627	Holly Valance	Kiss Kiss	2002
3628	PM Dawn	I'd Die Without You	1992
3629	Herman's Hermits	I'm Henry the Eighth I Am	1965
3630	Evanescence	Going Under	2003
3631	Phil Phillips	Sea of Love	1959
3632	The Silhouettes	Get a Job	1958
3633	Justin Timberlake	Mirrors	2013
3634	T Rex	Metal Guru	1972
3635	Sean Paul	Like Glue	2003
3636	Jann Arden	Insensitive	1996
3637	Lou Christie	Lightnin' Strikes	1966
3638	Climax	Precious & Few	1972
3639	Klymaxx	I Miss You	1986
3640	The Chordettes	Lollipop	1958
3641	Marie Osmond	Paper Roses	1973
3642	The Trammps	Disco Inferno	1978
3643	Dionne Warwick	I'll Never Love This Way Again	1979
3644	Adele	Chasing Pavements	2008
3645	Vera Lynn	(There'll Be Bluebirds Over) the White Cliffs of Dover	1942
3646	Billy Vera	At This Moment	1987
3647	Michael Jackson	Off the Wall	1980
3648	Tommy Dorsey	Marie	1937
3649	Jo Stafford	Ay-Round The Corner (Bee-Hind The Bush)	1952
3650	Terror Squad	Lean Back	2004
3651	Twista	Slow Jamz	2004
3652	Shawn Colvin	Sunny Came Home	1997
3653	Imagination	Music & Lights	1982
3654	Steve Perry	Oh Sherrie	1984
3655	Dante Thomas	Miss California	2001
3656	Ellie Goulding	Lights	2012
3657	Dave Dee, Dozy, Beaky, Mick & Tich	Bend It	1966
3658	Breathe	Hands to Heaven	1988
3659	Bon Jovi	Everyday	2002
3660	Billie Myers	Kiss the Rain	1998
3661	Erasure	A Little Respect	1988
3662	Tony Orlando & Dawn	Say, Has Anybody Seen My Sweet Gypsy Rose?	1973
3663	The Troggs	Love is All Around	1968
3664	Brothers Johnson	Stomp!	1980
3665	Slade	My Oh My	1984
3666	The Chi-Lites	Oh Girl	1972
3667	Bobby Rydell	The Wild One	1960
3668	Ella Fitzgerald	Goodnight, My Love	1937
3669	Black Box	Everybody Everybody	1990
3670	Inner City	Good Life	1989
3671	The Stray Cats	Stray Cat Strut	1982
3672	Dr Hook	A Little Bit More	1976
3673	16:00	Sukiyaki	1995
3674	Oasis	Stand By Me	1997
3675	Gloria Estefan & Miami Sound Machine	Rhythm is Gonna Get You	1987
